movie_id	character_name	actor_imdb	role	importance
tt2820852	Ramsey	nm2812026	protagonist	minor
tt2820852	Deckard Shaw	nm0005458	antagonist	major
tt2820852	Jakande	nm0005023	antagonist	major
tt2848292	Beca	nm0447695	protagonist	major
tt2848292	Chloe	nm0811242	protagonist	major
tt2848292	Emily	nm2794962	protagonist	major
tt2848292	Fat Amy	nm2313103	protagonist	major
tt2848292	Kommissar (as Birgitte Hjort-Sørensen)	nm2171898	antagonist	major
tt2848292	Pieter Krämer	nm2887579	antagonist	major
tt2854926	Hogan 'Hoagie' Malloy	nm1159180	protagonist	major
tt2854926	Bob Callahan	nm0358316	protagonist	major
tt2854926	Randy 'Chilli' Cilliano	nm2159926	protagonist	major
tt2854926	Kevin Sable	nm2868110	protagonist	major
tt2854926	Jerry Pierce	nm0719637	antagonist	major
tt2854926	Susan Rollins	nm0004753	antagonist	minor
tt2869728	James Payton	nm0001084	protagonist	major
tt2869728	Ben Barber	nm0366389	protagonist	major
tt2869728	Maya	nm1601397	protagonist	minor
tt2869728	Antonio Pope	nm0000973	antagonist	major
tt2869728	Troy	nm1412974	antagonist	minor
tt2869728	Port Commissioner Nuñez	nm1128418	antagonist	minor
tt2872518	Mack Phillips	nm0941777	protagonist	major
tt2872518	Young Mack Phillips	nm5364704	protagonist	minor
tt2872518	Mack's Dad	nm0357818	antagonist	minor
tt2872518	Murderer (uncredited)	nm2428155	antagonist	minor
tt2872732	Lucy	nm0424060	protagonist	major
tt2872732	Mr. Jang	nm0158856	antagonist	major
tt2872732	Richard	nm1561982	antagonist	minor
tt2908446	Tris	nm0940362	protagonist	major
tt2908446	Four	nm3772243	protagonist	major
tt2908446	Jeanine	nm0000701	antagonist	major
tt2908446	Eric	nm2541974	antagonist	minor
tt2908446	Max	nm0001616	antagonist	minor
tt2908446	Caleb	nm5052065	antagonist	minor
tt2935510	Roy McBride	nm0000093	protagonist	major
tt2935510	H. Clifford McBride	nm0000169	antagonist	major
tt2975578	Sergeant	nm0342029	protagonist	major
tt2975578	Eva Sanchez	nm0252238	protagonist	major
tt2975578	Cali	nm2954703	protagonist	major
tt2975578	Shane	nm1472917	protagonist	major
tt2975578	Liz	nm0760989	protagonist	major
tt2975578	Big Daddy	nm0174780	antagonist	major
tt2975590	Bruce Wayne	nm0000255	protagonist	major
tt2975590	Batman	nm0000255	protagonist	major
tt2975590	Clark Kent	nm0147147	protagonist	major
tt2975590	Superman	nm0147147	protagonist	major
tt2975590	Diana Prince	nm2933757	protagonist	minor
tt2975590	Lex Luthor	nm0251986	antagonist	major
tt3040964	Mowgli	nm5888481	protagonist	major
tt3040964	Baloo (voice)	nm0000195	protagonist	minor
tt3040964	Bagheera (voice)	nm0001426	protagonist	minor
tt3040964	Shere Khan (voice)	nm0252961	antagonist	major
tt3040964	Kaa (voice)	nm0424060	antagonist	minor
tt3040964	King Louie (voice)	nm0000686	antagonist	minor
tt3063516	Irving Zisman	nm0424216	protagonist	major
tt3063516	Billy	nm3850986	protagonist	major
tt3063516	Chuck (as Greg Harris)	nm0364739	antagonist	minor
tt3065204	Ed Warren	nm0933940	protagonist	major
tt3065204	Lorraine Warren	nm0267812	protagonist	major
tt3065204	Demon Nun	nm0007491	antagonist	major
tt3065204	Bill Wilkins	nm0012432	antagonist	minor
tt3076658	Adonis Johnson	nm0430107	protagonist	major
tt3076658	Rocky Balboa	nm0000230	protagonist	major
tt3076658	'Pretty' Ricky Conlan	nm6905689	antagonist	major
tt3076658	Danny 'Stuntman' Wheeler	nm3188266	antagonist	minor
tt3076658	Leo 'The Lion' Sporino (as Gabriel Rosado)	nm5137202	antagonist	minor
tt3079380	Susan Cooper	nm0565250	protagonist	major
tt3079380	Rick Ford	nm0005458	protagonist	minor
tt3079380	Nancy B. Artingstall	nm1635000	protagonist	minor
tt3079380	Bradley Fine	nm0000179	protagonist	minor
tt3079380	Aldo	nm0784818	protagonist	minor
tt3079380	Rayna Boyanov	nm0126284	antagonist	major
tt3079380	Sergio De Luca	nm0134072	antagonist	major
tt3079380	Karen Walker	nm1072555	antagonist	minor
tt3079380	Lia	nm3668216	antagonist	minor
tt3104988	Rachel Chu	nm2090422	protagonist	major
tt3104988	Nick Young	nm6525901	protagonist	major
tt3104988	Eleanor Young	nm0000706	antagonist	major
tt3104988	Amanda Ling	nm2728286	antagonist	minor
tt3110958	J. Daniel Atlas	nm0251986	protagonist	major
tt3110958	Dylan Rhodes	nm0749263	protagonist	major
tt3110958	Merritt McKinney	nm0000437	protagonist	major
tt3110958	Jack Wilder	nm2002649	protagonist	major
tt3110958	Lula	nm0135221	protagonist	major
tt3110958	Walter Mabry	nm0705356	antagonist	major
tt3110958	Arthur Tressler	nm0000323	antagonist	major
tt3110958	Chase McKinney	nm0000437	antagonist	minor
tt3110958	Owen Case	nm3858223	antagonist	minor
tt3152624	Amy	nm2154960	protagonist	major
tt3152624	Aaron	nm0352778	protagonist	major
tt3152624	Dianna	nm0842770	antagonist	minor
tt3183660	Newt	nm1519666	protagonist	major
tt3183660	Tina	nm2239702	protagonist	major
tt3183660	Jacob Kowalski	nm0283945	protagonist	major
tt3183660	Queenie	nm0837223	protagonist	minor
tt3183660	Graves	nm0268199	antagonist	major
tt3183660	Credence Barebone	nm3009232	antagonist	minor
tt3183660	Mary Lou	nm0608090	antagonist	minor
tt3183660	Grindelwald	nm0000136	antagonist	minor
tt3195644	Quinn Brenner	nm2640887	protagonist	major
tt3195644	Elise Rainier	nm0005417	protagonist	major
tt3195644	Specs	nm1191481	protagonist	minor
tt3195644	Tucker	nm0760151	protagonist	minor
tt3195644	The Man Who Can't Breathe	nm0533197	antagonist	major
tt3195644	Bride in Black	nm0280600	antagonist	minor
tt3210686	Jesus	nm0604430	protagonist	major
tt3210686	John	nm0460517	protagonist	minor
tt3210686	Peter	nm0787430	protagonist	minor
tt3210686	Mary Magdalene	nm2362244	protagonist	minor
tt3210686	Caiaphas	nm0771621	antagonist	major
tt3210686	Pilate	nm0382854	antagonist	major
tt3210686	Judas	nm3798784	antagonist	minor
tt3224458	Lloyd Vogel	nm0722629	protagonist	major
tt3224458	Fred Rogers	nm0000158	protagonist	major
tt3224458	Jerry Vogel	nm0177933	antagonist	major
tt3228774	Estella	nm1297015	protagonist	major
tt3228774	Cruella	nm1297015	protagonist	major
tt3228774	Jasper	nm2181128	protagonist	minor
tt3228774	Horace	nm3236159	protagonist	minor
tt3228774	The Baroness	nm0000668	antagonist	major
tt3263904	Chesley 'Sully' Sullenberger	nm0000158	protagonist	major
tt3263904	Jeff Skiles	nm0001173	protagonist	minor
tt3281548	Jo March	nm1519680	protagonist	major
tt3281548	Amy March	nm6073955	protagonist	major
tt3281548	Meg March	nm0914612	protagonist	major
tt3281548	Beth March	nm7340546	protagonist	major
tt3300542	Mike Banning	nm0124930	protagonist	major
tt3300542	Benjamin Asher	nm0001173	protagonist	major
tt3300542	VP Allan Trumbull	nm0000151	protagonist	minor
tt3300542	Aamir Barkawi (as Alon Moni Aboutboul)	nm0009530	antagonist	major
tt3300542	Kamran Barkawi	nm0958206	antagonist	major
tt3300542	MI5 Intel John Lancaster	nm1171145	antagonist	minor
tt3300542	Sultan Mansoor	nm1304635	antagonist	minor
tt3315342	Logan	nm0413168	protagonist	major
tt3315342	Laura	nm6748436	protagonist	major
tt3315342	Charles	nm0001772	protagonist	major
tt3315342	Caliban	nm0580351	protagonist	minor
tt3315342	Pierce	nm2933542	antagonist	major
tt3315342	Dr. Rice	nm0001290	antagonist	major
tt3315342	X-24	nm0413168	antagonist	major
tt3322940	Mia	nm1834115	protagonist	major
tt3322940	John	nm1782235	protagonist	major
tt3322940	Demonic Figure (uncredited)	nm1177766	antagonist	major
tt3371366	Cade Yeager	nm0000242	protagonist	major
tt3371366	Vivian Wembly	nm2652095	protagonist	major
tt3371366	Optimus Prime (voice)	nm0191520	protagonist	major
tt3371366	Bumblebee (voice)	nm0007321	protagonist	major
tt3371366	Sir Edmund Burton	nm0000164	protagonist	minor
tt3371366	Izabella (as Isabela Moner)	nm5097044	protagonist	minor
tt3371366	Colonel William Lennox	nm0241049	protagonist	minor
tt3371366	Quintessa	nm2110418	antagonist	major
tt3371366	Megatron (voice)	nm0919798	antagonist	major
tt3385516	Professor Charles Xavier	nm0564215	protagonist	major
tt3385516	Raven	nm2225369	protagonist	major
tt3385516	Jean Grey	nm3849842	protagonist	major
tt3385516	Scott Summers	nm4446467	protagonist	major
tt3385516	Hank McCoy	nm0396558	protagonist	minor
tt3385516	Kurt Wagner	nm2240346	protagonist	minor
tt3385516	Peter Maximoff	nm1404239	protagonist	minor
tt3385516	En Sabah Nur	nm1209966	antagonist	major
tt3385516	Erik Lehnsherr	nm1055413	antagonist	major
tt3385516	Ororo Munroe	nm3381295	antagonist	minor
tt3385516	Angel	nm5228887	antagonist	minor
tt3385516	Psylocke	nm1601397	antagonist	minor
tt3385516	Col. William Stryker	nm2890541	antagonist	minor
tt3387520	Stella Nicholls (as Zoe Colletti)	nm2292661	protagonist	major
tt3387520	Ramon Morales	nm3585613	protagonist	major
tt3387520	Auggie Hilderbrandt	nm3513522	protagonist	minor
tt3387520	Chuck Steinberg	nm4847206	protagonist	minor
tt3387520	Sarah Bellows	nm5707203	antagonist	major
tt3387520	Tommy Milner	nm3641002	antagonist	minor
tt3387520	Harold the Scarecrow	nm0825209	antagonist	minor
tt3387520	Big Toe Corpse	nm2306701	antagonist	minor
tt3387520	Pale Lady	nm0825209	antagonist	minor
tt3387520	Jangly Man	nm8911148	antagonist	minor
tt3393786	Jack Reacher	nm0000129	protagonist	major
tt3393786	Turner	nm1130627	protagonist	major
tt3393786	Gen. Harkness	nm0460694	antagonist	major
tt3393786	The Hunter	nm1738176	antagonist	major
tt3393786	Col. Morgan	nm0564697	antagonist	minor
tt3393786	Sheriff	nm0235103	antagonist	minor
tt3402236	Hercule Poirot	nm0000110	protagonist	major
tt3402236	Bouc	nm5290643	protagonist	minor
tt3402236	Caroline Hubbard	nm0000201	antagonist	major
tt3402236	Edward Ratchett	nm0000136	antagonist	major
tt3402236	Dr. Arbuthnot	nm1502434	antagonist	minor
tt3402236	Miss Mary Debenham	nm5397459	antagonist	minor
tt3410834	Tris	nm0940362	protagonist	major
tt3410834	Four	nm3772243	protagonist	major
tt3410834	Caleb	nm5052065	protagonist	minor
tt3410834	Christina	nm2368789	protagonist	minor
tt3410834	David	nm0001099	antagonist	major
tt3410834	Peter	nm1886602	antagonist	minor
tt3410834	Evelyn	nm0915208	antagonist	minor
tt3410834	Edgar	nm4103976	antagonist	minor
tt3450650	Paul Blart	nm0416673	protagonist	major
tt3450650	Maya Blart	nm2263115	protagonist	minor
tt3450650	Vincent Sofel	nm0568180	antagonist	major
tt3450958	Caesar	nm0785227	protagonist	major
tt3450958	Maurice	nm0465269	protagonist	minor
tt3450958	Rocket	nm1024953	protagonist	minor
tt3450958	Bad Ape	nm0001872	protagonist	minor
tt3450958	Nova	nm6403233	protagonist	minor
tt3450958	Luca	nm1027678	protagonist	minor
tt3450958	The Colonel	nm0000437	antagonist	major
tt3450958	Red Donkey	nm0648153	antagonist	minor
tt3450958	Winter	nm0006820	antagonist	minor
tt3450958	Preacher	nm2474632	antagonist	minor
tt3480822	Natasha Romanoff	nm0424060	protagonist	major
tt3480822	Yelena Belova	nm6073955	protagonist	major
tt3480822	Melina	nm0001838	protagonist	minor
tt3480822	Alexei	nm1092086	protagonist	minor
tt3480822	Dreykov	nm0935653	antagonist	major
tt3480822	Taskmaster	nm1385871	antagonist	major
tt3480822	Secretary Ross	nm0000458	antagonist	minor
tt3498820	Steve Rogers	nm0262635	protagonist	major
tt3498820	Bucky Barnes	nm1659221	protagonist	major
tt3498820	Sam Wilson	nm1107001	protagonist	minor
tt3498820	Zemo	nm0117709	antagonist	major
tt3498820	Tony Stark	nm0000375	antagonist	major
tt3498820	Secretary of State Thaddeus Ross	nm0000458	antagonist	minor
tt3498820	Brock Rumlow	nm0342029	antagonist	minor
tt3501632	Thor	nm1165110	protagonist	major
tt3501632	Loki	nm1089991	protagonist	minor
tt3501632	Valkyrie	nm1935086	protagonist	minor
tt3501632	Hulk	nm0749263	protagonist	minor
tt3501632	Bruce Banner	nm0749263	protagonist	minor
tt3501632	Hela	nm0000949	antagonist	major
tt3501632	Grandmaster	nm0000156	antagonist	minor
tt3501632	Skurge	nm0881631	antagonist	minor
tt3501632	Surtur (voice)	nm0000317	antagonist	minor
tt3513548	Richard Jewell	nm3236159	protagonist	major
tt3513548	Watson Bryant	nm0005377	protagonist	major
tt3513548	Tom Shaw	nm0358316	antagonist	major
tt3513548	Kathy Scruggs	nm1312575	antagonist	major
tt3513548	Eric Rudolph	nm3373328	antagonist	minor
tt3532216	Barry Seal	nm0000129	protagonist	major
tt3532216	Monty 'Schafer'	nm1727304	antagonist	major
tt3532216	JB	nm2655177	antagonist	minor
tt3564472	Ryan Pierce	nm0356021	protagonist	major
tt3564472	Sasha Franklin	nm0001451	protagonist	major
tt3564472	Lisa Cooper	nm0000586	protagonist	major
tt3564472	Dina	nm1840504	protagonist	major
tt3564472	Stewart Pierce	nm1591496	antagonist	major
tt3564472	Simone	nm3831822	antagonist	minor
tt3567288	Becca	nm4609822	protagonist	major
tt3567288	Tyler	nm4590837	protagonist	major
tt3567288	Nana	nm0241759	antagonist	major
tt3567288	Pop Pop	nm0574513	antagonist	major
tt3581652	Tony	nm5052065	protagonist	major
tt3581652	María	nm10399505	protagonist	major
tt3581652	Bernardo	nm3174725	antagonist	major
tt3581652	Chino	nm10399506	antagonist	major
tt3581652	Riff	nm4576311	antagonist	minor
tt3612126	Detective Muldoon	nm2057859	protagonist	major
tt3612126	Peter Spencer	nm0158626	protagonist	minor
tt3612126	Lorna Moody	nm0915865	protagonist	minor
tt3612126	Fiona Landers	nm0923105	antagonist	major
tt3612126	Melinda Landers	nm8624879	antagonist	major
tt3612126	Kayako Ghost	nm1770380	antagonist	minor
tt3612126	Sam Landers (as Dave Brown)	nm0113357	antagonist	minor
tt3628584	Calvin	nm0001084	protagonist	major
tt3628584	Yummy	nm2997492	antagonist	major
tt3628584	Marquis	nm2946456	antagonist	minor
tt3628584	Jay	nm3309959	antagonist	minor
tt3631112	Rachel	nm1289434	protagonist	major
tt3631112	Tom	nm0857620	antagonist	major
tt3659388	Mark Watney	nm0000354	protagonist	major
tt3682448	James B. Donovan	nm0000158	protagonist	major
tt3691740	Sophie	nm6982717	protagonist	major
tt3691740	BFG	nm0753314	protagonist	major
tt3691740	Fleshlumpeater	nm1318596	antagonist	major
tt3691740	Bloodbottler (voice)	nm0352778	antagonist	minor
tt3704428	Elvis	nm2581521	protagonist	major
tt3704428	Colonel Tom Parker	nm0000158	antagonist	major
tt3704428	Senator Eastland	nm0068431	antagonist	minor
tt3717490	Jason (Red Ranger)	nm4223882	protagonist	major
tt3717490	Kimberly (Pink Ranger)	nm4305463	protagonist	major
tt3717490	Billy (Blue Ranger)	nm5518972	protagonist	major
tt3717490	Zack (Black Ranger)	nm3485108	protagonist	major
tt3717490	Trini (Yellow Ranger)	nm3121384	protagonist	major
tt3717490	Rita Repulsa	nm0006969	antagonist	major
tt3717490	Goldar	nm0851317	antagonist	minor
tt3717490	Putties (voice)	nm0851317	antagonist	minor
tt3731562	James Conrad	nm1089991	protagonist	major
tt3731562	Mason Weaver	nm0488953	protagonist	major
tt3731562	Hank Marlow	nm0000604	protagonist	major
tt3731562	Kong	nm1527905	protagonist	major
tt3731562	Kong	nm1024953	protagonist	major
tt3731562	Preston Packard	nm0000168	antagonist	major
tt3741700	Dr. Mark Russell	nm0151419	protagonist	major
tt3741700	Madison Russell	nm5611121	protagonist	major
tt3741700	Godzilla	nm0324270	protagonist	major
tt3741700	Dr. Ishiro Serizawa	nm0913822	protagonist	minor
tt3741700	Mothra	nm10706978	protagonist	minor
tt3741700	King Ghidorah	nm10706977	antagonist	major
tt3741700	Alan Jonah	nm0001097	antagonist	major
tt3741700	Dr. Emma Russell	nm0267812	antagonist	major
tt3741700	Rodan	nm10706979	antagonist	minor
tt3741834	Young Saroo	nm8061218	protagonist	major
tt3741834	Saroo Brierley	nm2353862	protagonist	major
tt3741834	Noor	nm1318578	antagonist	minor
tt3741834	Rama	nm1596350	antagonist	minor
tt3748528	Jyn Erso	nm0428065	protagonist	major
tt3748528	Cassian Andor	nm0526019	protagonist	major
tt3748528	K-2SO	nm0876138	protagonist	minor
tt3748528	Chirrut Îmwe	nm0947447	protagonist	minor
tt3748528	Baze Malbus	nm0422638	protagonist	minor
tt3748528	Bodhi Rook	nm1981893	protagonist	minor
tt3748528	Orson Krennic	nm0578853	antagonist	major
tt3748528	Governor Tarkin	nm0377844	antagonist	major
tt3748528	Darth Vader	nm1872855	antagonist	minor
tt3760922	Toula	nm0889522	protagonist	major
tt3760922	Gus	nm0176073	protagonist	major
tt3760922	Maria	nm0443577	protagonist	major
tt3760922	Paris	nm4502102	protagonist	major
tt3760922	Ian	nm0179173	protagonist	minor
tt3766354	Robert McCall	nm0000243	protagonist	major
tt3766354	Miles Whittaker	nm5480894	protagonist	minor
tt3766354	Susan Plummer	nm0502425	protagonist	minor
tt3766354	Dave York	nm0050959	antagonist	major
tt3766354	Kovac (as Garrett A. Golden)	nm9354673	antagonist	minor
tt3766354	Ari	nm3522652	antagonist	minor
tt3766354	Resnik	nm0769157	antagonist	minor
tt3778644	Han Solo	nm2403277	protagonist	major
tt3778644	Chewbacca	nm6934058	protagonist	major
tt3778644	Qi'ra	nm3592338	protagonist	major
tt3778644	Lando Calrissian	nm2255973	protagonist	minor
tt3778644	Dryden Vos	nm0079273	antagonist	major
tt3778644	Beckett	nm0000437	antagonist	major
tt3778644	Enfys Nest	nm7210986	antagonist	minor
tt3783958	Sebastian	nm0331516	protagonist	major
tt3783958	Mia	nm1297015	protagonist	major
tt3794354	Sonic (voice)	nm2355635	protagonist	major
tt3794354	Tom	nm0005188	protagonist	major
tt3794354	Maddie	nm1754366	protagonist	minor
tt3794354	Dr. Robotnik	nm0000120	antagonist	major
tt3811906	Madison Mitchell	nm1834115	protagonist	major
tt3811906	Sydney Lake	nm4487976	protagonist	minor
tt3811906	Gabriel (voice)	nm2616557	antagonist	major
tt3811906	Gabriel (Physical Performer)	nm10894712	antagonist	major
tt3811906	Derek Mitchell	nm1831976	antagonist	minor
tt3832914	Elizabeth Jordan (as Priscilla Shirer)	nm2068185	protagonist	major
tt3832914	Tony Jordan	nm3956954	protagonist	major
tt3832914	Clara Williams	nm1620433	protagonist	minor
tt3861390	Holt Farrier	nm0268199	protagonist	major
tt3861390	Milly Farrier	nm9135274	protagonist	major
tt3861390	Joe Farrier	nm9134452	protagonist	major
tt3861390	Colette Marchant	nm1200692	protagonist	minor
tt3861390	V. A. Vandevere	nm0000474	antagonist	major
tt3861390	Rufus Sorghum	nm2898547	antagonist	minor
tt3862750	Leah	nm0005125	protagonist	major
tt3862750	Carter	nm1013003	antagonist	major
tt3890160	Baby	nm5052065	protagonist	major
tt3890160	Debora	nm4141252	protagonist	minor
tt3890160	Doc	nm0000228	antagonist	major
tt3890160	Bats	nm0004937	antagonist	major
tt3890160	Buddy	nm0358316	antagonist	major
tt3890160	Darling	nm2555462	antagonist	minor
tt3896198	Peter Quill	nm0695435	protagonist	major
tt3896198	Gamora	nm0757855	protagonist	major
tt3896198	Drax	nm1176985	protagonist	major
tt3896198	Rocket (voice)	nm0177896	protagonist	major
tt3896198	Baby Groot (voice)	nm0004874	protagonist	major
tt3896198	Yondu	nm0740264	protagonist	major
tt3896198	Nebula	nm2394794	protagonist	minor
tt3896198	Mantis	nm2962353	protagonist	minor
tt3896198	Kraglin	nm0348231	protagonist	minor
tt3896198	Ego	nm0000621	antagonist	major
tt3896198	Ayesha	nm4456120	antagonist	minor
tt3896198	Taserface	nm2884388	antagonist	minor
tt3949660	Leonardo	nm5293935	protagonist	major
tt3949660	Raphael	nm2024927	protagonist	major
tt3949660	Donatello	nm0397386	protagonist	major
tt3949660	Michelangelo	nm0279720	protagonist	major
tt3949660	April O'Neil	nm1083271	protagonist	major
tt3949660	Casey Jones	nm1854386	protagonist	major
tt3949660	Vernon Fenwick	nm0004715	protagonist	minor
tt3949660	Shredder	nm0974575	antagonist	major
tt3949660	Krang (voice)	nm0004951	antagonist	major
tt3949660	Baxter Stockman	nm1347153	antagonist	minor
tt3949660	Bebop	nm0930637	antagonist	minor
tt3949660	Rocksteady (as Sheamus)	nm2546897	antagonist	minor
tt3949660	Karai	nm0410893	antagonist	minor
tt4046784	Thomas	nm3729721	protagonist	major
tt4046784	Aris	nm5015107	protagonist	minor
tt4046784	Brenda	nm4023073	protagonist	minor
tt4046784	Jorge	nm0002064	protagonist	minor
tt4046784	Minho	nm3859624	protagonist	minor
tt4046784	Ava Paige	nm0165101	antagonist	major
tt4046784	Janson	nm0318821	antagonist	major
tt4046784	Teresa	nm2546012	antagonist	minor
tt4052882	Nancy	nm0515116	protagonist	major
tt4094724	Senator Charlie Roan	nm0593310	protagonist	major
tt4094724	Leo Barnes	nm0342029	protagonist	major
tt4094724	Joe Dixon	nm0932112	protagonist	minor
tt4094724	Marcos (as Joseph Julian Soria)	nm1928515	protagonist	minor
tt4094724	Laney Rucker	nm3340597	protagonist	minor
tt4094724	Minister Edwidge Owens	nm0001717	antagonist	major
tt4094724	Earl Danzinger	nm0785352	antagonist	major
tt4094724	Chief Couper	nm0680392	antagonist	minor
tt4094724	Tall Eric Busmalis	nm2592774	antagonist	minor
tt4094724	Harmon James	nm0048336	antagonist	minor
tt4123430	Newt Scamander	nm1519666	protagonist	major
tt4123430	Jacob Kowalski	nm0283945	protagonist	minor
tt4123430	Tina Goldstein	nm2239702	protagonist	minor
tt4123430	Albus Dumbledore	nm0000179	protagonist	minor
tt4123430	Grindelwald	nm0000136	antagonist	major
tt4123430	Grimmson	nm0797614	antagonist	minor
tt4123430	Yusuf Kama	nm0618986	antagonist	minor
tt4123432	Albus Dumbledore	nm0000179	protagonist	major
tt4123432	Newt Scamander	nm1519666	protagonist	major
tt4123432	Jacob Kowalski	nm0283945	protagonist	minor
tt4123432	Theseus Scamander	nm4360085	protagonist	minor
tt4123432	Eulalie 'Lally' Hicks	nm1790970	protagonist	minor
tt4123432	Bunty Broadacre	nm4021273	protagonist	minor
tt4123432	Yusuf Kama	nm0618986	protagonist	minor
tt4123432	Gellert Grindelwald	nm0586568	antagonist	major
tt4123432	Credence Barebone	nm3009232	antagonist	major
tt4123432	Anton Vogel	nm0557908	antagonist	minor
tt4123432	Vinda Rosier	nm5304426	antagonist	minor
tt4123432	Carrow	nm3007817	antagonist	minor
tt4123432	Helmut	nm8461408	antagonist	minor
tt4123432	Zabini	nm5438664	antagonist	minor
tt4154664	Carol Danvers	nm0488953	protagonist	major
tt4154664	Vers	nm0488953	protagonist	major
tt4154664	Nick Fury	nm0000168	protagonist	major
tt4154664	Talos	nm0578853	protagonist	minor
tt4154664	Maria Rambeau	nm2736476	protagonist	minor
tt4154664	Yon-Rogg	nm0000179	antagonist	major
tt4154664	Supreme Intelligence	nm0000906	antagonist	major
tt4154664	Ronan	nm1195855	antagonist	minor
tt4154756	Tony Stark	nm0000375	protagonist	major
tt4154756	Thor	nm1165110	protagonist	major
tt4154756	Bruce Banner	nm0749263	protagonist	major
tt4154756	Doctor Strange	nm1212722	protagonist	major
tt4154756	Steve Rogers	nm0262635	protagonist	major
tt4154756	Peter Quill	nm0695435	protagonist	major
tt4154756	Gamora	nm0757855	protagonist	major
tt4154756	Vision	nm0079273	protagonist	major
tt4154756	Wanda Maximoff	nm0647634	protagonist	major
tt4154756	Peter Parker	nm4043618	protagonist	minor
tt4154756	Natasha Romanoff	nm0424060	protagonist	minor
tt4154756	Sam Wilson	nm1107001	protagonist	minor
tt4154756	James Rhodes	nm0000332	protagonist	minor
tt4154756	T'Challa	nm1569276	protagonist	minor
tt4154756	Bucky Barnes	nm1659221	protagonist	minor
tt4154756	Nebula	nm2394794	protagonist	minor
tt4154756	Mantis	nm2962353	protagonist	minor
tt4154756	Drax	nm1176985	protagonist	minor
tt4154756	Rocket (voice)	nm0177896	protagonist	minor
tt4154756	Groot (voice)	nm0004874	protagonist	minor
tt4154756	Thanos	nm0000982	antagonist	major
tt4154756	Ebony Maw	nm2534167	antagonist	minor
tt4154756	Cull Obsidian	nm1024953	antagonist	minor
tt4154756	Proxima Midnight	nm4689420	antagonist	minor
tt4154756	Corvus Glaive (as Michael Shaw)	nm4473692	antagonist	minor
tt4154796	Tony Stark	nm0000375	protagonist	major
tt4154796	Steve Rogers	nm0262635	protagonist	major
tt4154796	Bruce Banner	nm0749263	protagonist	major
tt4154796	Thor	nm1165110	protagonist	major
tt4154796	Natasha Romanoff	nm0424060	protagonist	major
tt4154796	Scott Lang	nm0748620	protagonist	major
tt4154796	Nebula	nm2394794	protagonist	major
tt4154796	Clint Barton	nm0719637	protagonist	minor
tt4154796	Rocket (voice)	nm0177896	protagonist	minor
tt4154796	James Rhodes	nm0000332	protagonist	minor
tt4154796	Thanos	nm0000982	antagonist	major
tt4160708	Rocky	nm3994408	protagonist	major
tt4160708	Alex	nm1910255	protagonist	major
tt4160708	Money	nm4683167	protagonist	minor
tt4160708	The Blind Man	nm0002332	antagonist	major
tt4196776	Jason Bourne	nm0000354	protagonist	major
tt4196776	Nicky Parsons	nm0005466	protagonist	minor
tt4196776	CIA Director Robert Dewey	nm0000169	antagonist	major
tt4196776	Asset	nm0001993	antagonist	major
tt4196776	Heather Lee	nm2539953	antagonist	major
tt4244994	Sir Jean de Carrouges	nm0000354	protagonist	major
tt4244994	Marguerite de Carrouges	nm3069650	protagonist	major
tt4244994	Jacques Le Gris	nm3485845	antagonist	major
tt4244994	Pierre d'Alençon	nm0000255	antagonist	minor
tt4257926	Christy Beam	nm0004950	protagonist	major
tt4257926	Anna Beam	nm4814017	protagonist	major
tt4257926	Kevin Beam	nm0376540	protagonist	minor
tt4425200	John Wick	nm0000206	protagonist	major
tt4425200	Santino D'Antonio	nm1249052	antagonist	major
tt4425200	Ares	nm3199307	antagonist	minor
tt4425200	Cassian	nm0996669	antagonist	minor
tt4425200	Abram	nm0001780	antagonist	minor
tt4438848	Mac Radner	nm0736622	protagonist	major
tt4438848	Kelly Radner	nm0126284	protagonist	major
tt4438848	Teddy Sanders	nm1374980	protagonist	major
tt4438848	Jimmy	nm0054697	protagonist	minor
tt4438848	Paula	nm0303013	protagonist	minor
tt4438848	Shelby	nm1631269	antagonist	major
tt4438848	Beth	nm4169922	antagonist	major
tt4438848	Nora	nm2788156	antagonist	major
tt4465564	Anastasia Steele	nm0424848	protagonist	major
tt4465564	Christian Grey	nm1946193	protagonist	major
tt4465564	Jack Hyde	nm0425053	antagonist	minor
tt4465564	Leila	nm2757333	antagonist	minor
tt4465564	Elena Lincoln	nm0000107	antagonist	minor
tt4477536	Anastasia Steele	nm0424848	protagonist	major
tt4477536	Christian Grey	nm1946193	protagonist	major
tt4477536	Jack Hyde	nm0425053	antagonist	major
tt4477536	Liz	nm0697201	antagonist	minor
tt4500922	Thomas	nm3729721	protagonist	major
tt4500922	Newt	nm1032473	protagonist	major
tt4500922	Minho	nm3859624	protagonist	minor
tt4500922	Frypan	nm2766708	protagonist	minor
tt4500922	Gally	nm2401020	protagonist	minor
tt4500922	Brenda	nm4023073	protagonist	minor
tt4500922	Janson	nm0318821	antagonist	major
tt4500922	Ava Paige	nm0165101	antagonist	major
tt4513678	Phoebe	nm5085683	protagonist	major
tt4513678	Trevor	nm6016511	protagonist	major
tt4513678	Callie	nm4689420	protagonist	major
tt4513678	Podcast	nm10594234	protagonist	minor
tt4513678	Lucky	nm9305936	protagonist	minor
tt4513678	Grooberson	nm0748620	protagonist	minor
